timestamp,city,aqi_avg_next_1d,aqi_avg_next_2d,aqi_avg_next_3d
2026-05-29 15:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 16:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 17:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 18:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 19:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 20:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 21:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 22:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-29 23:00:00+00:00,Islamabad,136.25,152.45833333333334,145.79166666666666
2026-05-30 00:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 01:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 02:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 03:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 04:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 05:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 06:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 07:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 08:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 09:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 10:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 11:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 12:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 13:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 14:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 15:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 16:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 17:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 18:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 19:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 20:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 21:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 22:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-30 23:00:00+00:00,Islamabad,152.45833333333334,145.79166666666666,150.625
2026-05-31 00:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 01:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 02:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 03:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 04:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 05:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 06:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 07:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 08:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 09:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 10:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 11:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 12:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 13:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 14:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 15:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 16:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 17:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 18:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 19:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 20:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 21:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 22:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-05-31 23:00:00+00:00,Islamabad,145.79166666666666,150.625,126.33333333333333
2026-06-01 00:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 01:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 02:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 03:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 04:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 05:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 06:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 07:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 08:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
2026-06-01 09:00:00+00:00,Islamabad,150.625,126.33333333333333,107.70833333333333
